,user_id,order_id,order_date,booking_date,order_status,device_id,dport,aport,dport_city,aport_city,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time
844,M78767887,D00000635,2022/1/15 11:51,2022/1/15 0:00,S,xqp0n-bdbgh-mit08-m8tu3-szxhh,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,60
845,M4912649046,D00000416,2022/1/10 18:28,2022/1/10 0:00,S,j6jfm-7w8ka-qgl2f-ugwwb-ztlp0,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,102
846,M4761736512,D00000668,2022/1/16 10:08,2022/1/16 0:00,S,0z2id-2qcv6-4mgum-xascs-p1x2c,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,119
847,M2349670668,D00000374,2022/1/9 18:33,2022/1/9 0:00,R,h4ccq-968yb-qbc93-ws6b9-vauii,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,68
848,M536209923,D00000578,2022/1/14 12:26,2022/1/14 0:00,S,kave8-yee30-sre7r-zlxln-cx8nt,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,103
849,M2213936927,D00001116,2022/1/26 23:34,2022/1/26 0:00,S,wf4rs-c8tb5-sf97v-ttgpf-bgvug,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,129
850,M4793875432,D00000618,2022/1/14 21:48,2022/1/14 0:00,S,p0diz-g7wb3-gyk2g-zly17-fc3n3,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,119
851,M388555557,D00000667,2022/1/16 8:57,2022/1/16 0:00,S,n8udu-1va2n-mgmkv-i5nc0-flbwa,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,48
852,M2574383652,D00000270,2022/1/7 9:25,2022/1/7 0:00,R,97c2c-xtv14-l7ofc-nv150-klddh,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,139
853,M4268348395,D00001070,2022/1/25 22:24,2022/1/25 0:00,S,hlfew-km8l4-i5sdl-rmzwn-qkcxw,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,81
854,M3124580034,D00000948,2022/1/22 20:03,2022/1/22 0:00,S,ba5nd-zof7z-6e9ux-uqims-v58iu,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,119
855,M4991385010,D00000522,2022/1/12 22:02,2022/1/12 0:00,R,9oavs-hdala-sab40-xwk1p-c708v,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,104
856,M3739615458,D00000984,2022/1/23 22:31,2022/1/23 0:00,S,hx0ge-h4hdy-z08wq-6nde3-0x0sa,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,94
857,M192272996,D00001112,2022/1/26 20:22,2022/1/26 0:00,S,jxitr-cnzzf-navk7-jcw7x-fkpja,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,97
858,M2544997605,D00000623,2022/1/14 23:55,2022/1/14 0:00,S,wfqud-37ymg-6i9ec-rhgka-fce5j,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,75
859,M2831250698,D00000927,2022/1/22 10:10,2022/1/22 0:00,R,nl8nz-b7osd-n7fwh-siuk8-nvqbq,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,79
860,M2719794991,D00000800,2022/1/18 22:53,2022/1/18 0:00,S,tagd1-919b9-xvix2-9yvlj-8giu3,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,66
861,M3555476981,D00001108,2022/1/26 19:50,2022/1/26 0:00,R,dmu38-sj8ec-kr5r3-efhfy-5sq64,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,78
862,M4030987514,D00001021,2022/1/24 21:51,2022/1/24 0:00,S,rp9ta-04kz9-mhagi-keq5a-usn32,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,32
863,M509238967,D00001036,2022/1/25 10:55,2022/1/25 0:00,S,1m5ks-7ljqz-6gx85-o57fs-psnmt,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,69
864,M70098224,D00000958,2022/1/23 9:13,2022/1/23 0:00,S,zo7lr-nl4y2-dgyxf-tj1q4-244fu,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,82
865,M4327785367,D00001035,2022/1/25 10:52,2022/1/25 0:00,S,medbz-qig2d-nm2wz-izr8u-2qxot,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,60
866,M101973364,D00000739,2022/1/17 21:44,2022/1/17 0:00,R,1wpzs-3o18a-uf1fz-ulxaf-r3t2t,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,118
867,M2380127764,D00000854,2022/1/20 13:32,2022/1/20 0:00,S,0q0c5-xu62i-vrny9-4ezfz-iwtyc,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,75
868,M87420968,D00000765,2022/1/18 12:24,2022/1/18 0:00,S,3lpwh-zpzhg-4ql4k-ns7qd-swg1w,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,86
869,M452893369,D00000309,2022/1/7 23:04,2022/1/7 0:00,R,x89py-467bw-dp9yk-ulf4t-w8sh1,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,103
870,M4223373792,D00000970,2022/1/23 14:35,2022/1/23 0:00,S,i2ugh-acb27-pjs7l-lnns6-73b5o,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,102
871,M205167381,D00000995,2022/1/24 11:41,2022/1/24 0:00,R,rh041-tk4j4-odibi-ge8pp-lp9xg,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,130
872,M2504837583,D00000962,2022/1/23 10:43,2022/1/23 0:00,S,cdy36-5iltg-0vbyg-8510r-lggfr,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,88
873,M2391491014,D00001107,2022/1/26 19:46,2022/1/26 0:00,S,m783b-2ds7s-3tdri-79oeu-z3g8m,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,103
874,M203909358,D00000263,2022/1/6 23:12,2022/1/6 0:00,R,49gjw-6dcka-qriau-ink1q-jyyvp,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,84
875,M585817416,D00000753,2022/1/18 9:18,2022/1/18 0:00,S,2pqtp-wpspk-nld9p-cfwpl-nnqqd,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,94
876,M510270849,D00000893,2022/1/21 12:58,2022/1/21 0:00,S,0yhy0-46axu-c74ek-phj77-0uojl,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,72
877,M170692578,D00000949,2022/1/22 20:18,2022/1/22 0:00,S,mknap-blcif-xotwr-9db5e-1ejdi,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,47
878,M4273326534,D00001002,2022/1/24 14:40,2022/1/24 0:00,S,9rz9m-g4xad-9zpkp-ygscg-j5cux,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,92
879,M283793408,D00001075,2022/1/26 0:52,2022/1/26 0:00,R,5wjpe-zj74p-fxn97-osp7r-ceox0,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,69
880,M4920700180,D00001054,2022/1/25 15:04,2022/1/25 0:00,S,sz2ts-8pjpy-mo899-qg4dv-9x1do,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,48
881,M2554693072,D00000874,2022/1/20 19:00,2022/1/20 0:00,S,4qhxf-przww-nih7z-aquwu-5x2ke,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,35
882,M438650260,D00000704,2022/1/16 22:38,2022/1/16 0:00,S,6oln5-6h2mn-a0ypc-w221c-b5uth,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,51
883,M2370308369,D00000987,2022/1/24 9:29,2022/1/24 0:00,R,qoqz7-tqy1g-mc8k7-pbqje-ewd9u,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,135
884,M3016722658,D00001044,2022/1/25 12:30,2022/1/25 0:00,S,ny24t-iy594-u5u5h-sjlsw-n20fs,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,120
885,M3138813564,D00001086,2022/1/26 11:09,2022/1/26 0:00,S,gvjjj-b76fx-ongi4-ttg59-bf2b0,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,76
886,M4672506095,D00000459,2022/1/11 16:27,2022/1/11 0:00,S,98fsr-tw9gc-hiqzx-1vh6l-2gls4,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,105
887,M4890436636,D00000830,2022/1/19 15:07,2022/1/19 0:00,S,1yqb4-6vuhy-wpo8n-akt37-jl14e,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,121
888,M344901542,D00000592,2022/1/14 15:43,2022/1/14 0:00,S,ihf49-i5lfc-idq4w-pdj6v-6lbt3,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,79
889,M2818158563,D00001053,2022/1/25 15:00,2022/1/25 0:00,S,7gped-pn8bb-40loe-7utfn-wnb02,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,114
890,M351278691,D00000299,2022/1/7 20:03,2022/1/7 0:00,S,3gccg-5vx5y-x2jmd-bv35q-uueo2,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90
891,M113129343,D00001076,2022/1/26 1:33,2022/1/26 0:00,S,hnaqo-c4d8p-md28i-ezwra-zg6ab,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,100
892,M609978600,D00001069,2022/1/25 21:46,2022/1/25 0:00,S,10oiz-ilgnb-nhdvf-uukig-robs7,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,122
893,M119555704,D00000009,2021/12/27 13:38,2021/12/27 0:00,R,eevwm-ta22d-ps0uu-fort3-m8uh2,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,44
894,M4699781445,D00001040,2022/1/25 11:23,2022/1/25 0:00,S,zcp1g-xxg5s-fwy1d-y5yvc-9bxp3,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,127
895,M495607324,D00001033,2022/1/25 10:28,2022/1/25 0:00,S,sz3d8-wvy93-7y6e9-6cn31-53ac0,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,81
896,M441848878,D00000386,2022/1/10 8:49,2022/1/10 0:00,R,88i0h-pr4tt-m175k-efh4l-i77fv,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,130
897,M3020476778,D00000788,2022/1/18 19:36,2022/1/18 0:00,S,ufdlv-d16b9-h03gq-jjsyl-go4hp,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,116
898,M3457075476,D00000813,2022/1/19 10:30,2022/1/19 0:00,S,obj7g-f2a4u-skyg2-dz14f-2ecrs,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,47
899,M2542539977,D00001052,2022/1/25 14:32,2022/1/25 0:00,S,et9he-m5gox-4g9b5-c96fx-0sx96,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,83
900,M288738884,D00000573,2022/1/14 11:00,2022/1/14 0:00,R,0n9b1-ou5cd-n4zmh-r4ofz-fijzm,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,121
901,M186385836,D00000832,2022/1/19 17:37,2022/1/19 0:00,S,30h5n-ntzay-gq6bc-4vi6w-g6pmy,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,91
902,M410860566,D00000826,2022/1/19 14:03,2022/1/19 0:00,R,n06ph-k22ag-0nhuo-ivvtc-grlis,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,119
903,M512188002,D00000951,2022/1/22 22:04,2022/1/22 0:00,T,bstnc-nk75p-ri4un-o7vhz-wev43,NBS,PVG,白山,上海,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,60
904,M208968199,D00000224,2022/1/6 5:47,2022/1/6 0:00,R,4k7hc-usv8s-5jirh-m32qc-zgeg0,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,92
905,M4472730892,D00000980,2022/1/23 20:22,2022/1/23 0:00,S,wtm9y-dzy8h-08l4e-8t6lz-zc6nt,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,47
906,M169634040,D00000177,2022/1/5 8:11,2022/1/5 0:00,S,iyxbf-w8tqx-gxpr7-3y7d9-oj535,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,87
907,M3912738803,D00001071,2022/1/25 22:28,2022/1/25 0:00,R,2ko95-hs10y-q1051-2naw2-4a07a,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,81
908,M2682263250,D00000687,2022/1/16 16:37,2022/1/16 0:00,S,sdw32-erv3b-2dgk3-b0z77-z3gny,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,120
909,M2216692994,D00000692,2022/1/16 17:38,2022/1/16 0:00,R,lgugk-qxva4-1yz19-y9xi9-643gr,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,82
910,M529442230,D00000906,2022/1/21 18:36,2022/1/21 0:00,S,aa0yx-d0eu6-ijd0r-uj9qd-likq7,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,99
911,M558552046,D00000790,2022/1/18 20:04,2022/1/18 0:00,R,6ea8c-2ig67-8svv9-9mrl1-kqzu1,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,91
912,M2216611129,D00001039,2022/1/25 11:23,2022/1/25 0:00,S,aec3z-0bpfn-f2gh1-g6qnj-0aspi,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,143
913,M2208569841,D00001113,2022/1/26 20:44,2022/1/26 0:00,S,g52k1-v3ll7-1mrej-hpnty-dotc7,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,116
914,M3825768316,D00000492,2022/1/12 9:45,2022/1/12 0:00,S,xn9tc-6t5q1-eby21-krrel-trfr0,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,127
915,M370509752,D00000427,2022/1/10 22:19,2022/1/10 0:00,R,2iuoa-rbmiy-0nwvj-q4w12-ea4qb,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,76
916,M2200531811,D00000811,2022/1/19 10:29,2022/1/19 0:00,S,433g7-iphio-45wnm-fokbp-sfyxv,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,113
917,M2995670860,D00000967,2022/1/23 13:37,2022/1/23 0:00,S,ihyt2-3wfut-p9eur-nrhic-75hos,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,79
918,M2548451315,D00000926,2022/1/22 10:10,2022/1/22 0:00,S,w35n0-g4v3t-002ck-7o84u-spkgc,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,149
919,M2536499060,D00000986,2022/1/24 9:27,2022/1/24 0:00,S,y8zl5-36jsq-4yxld-ig5a9-y89em,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,96
920,M3709267013,D00001110,2022/1/26 20:06,2022/1/26 0:00,S,o9cmx-6zxf1-yx3fg-53d5q-622lv,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,51
921,M132995900,D00001102,2022/1/26 18:09,2022/1/26 0:00,S,o1axg-w3jhs-zaglp-g71w2-qqrvv,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,105
922,M538569732,D00000136,2022/1/4 10:45,2022/1/4 0:00,R,zff21-y9urm-amgmm-nhtes-pe8g9,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,118
923,M3847900672,D00000333,2022/1/8 18:14,2022/1/8 0:00,S,es622-sfegc-8evqz-jkx66-04zf1,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,94
924,M387663994,D00000898,2022/1/21 14:19,2022/1/21 0:00,R,cuqx2-48asr-81o3t-4ewwl-fk6o1,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,129
925,M2452510223,D00000614,2022/1/14 20:28,2022/1/14 0:00,S,62g6i-40lba-u4kzj-ff8hy-8y5d2,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,110
926,M3037584278,D00000425,2022/1/10 21:44,2022/1/10 0:00,R,7k6bu-fpwax-64ooo-7fd9b-rw4s1,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,100
927,M4992806135,D00000873,2022/1/20 18:56,2022/1/20 0:00,S,ehyxu-0dhmx-d3ddw-a68e2-r61x6,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,106
928,M4494391659,D00000955,2022/1/23 0:43,2022/1/23 0:00,S,fuf9s-0xd5p-4hfh7-slwva-tct9v,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,81
929,M281147748,D00000929,2022/1/22 12:19,2022/1/22 0:00,S,3acjt-olwfx-vsbkp-arf9v-hx5y6,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,69
930,M569145815,D00001030,2022/1/25 9:53,2022/1/25 0:00,S,oluwl-l4lq6-16z9h-9raun-avdv2,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,56
931,M151970963,D00001058,2022/1/25 16:26,2022/1/25 0:00,S,14l76-w31ry-fpkyp-ftm8b-0g8qy,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,115
932,M4303121248,D00001073,2022/1/25 23:15,2022/1/25 0:00,S,l8tz0-m37hd-4mt65-c8jfi-fbm4s,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,127
933,M2422881260,D00000763,2022/1/18 12:00,2022/1/18 0:00,T,t85c2-be3sc-jk6ia-jqxzn-n2r5g,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,96
934,M2475961647,D00000716,2022/1/17 10:44,2022/1/17 0:00,R,4ov4g-e6dup-0mg4c-pj0o4-v5ng3,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,44
935,M3396794109,D00000988,2022/1/24 9:43,2022/1/24 0:00,T,ee1an-xkveu-skhbx-2k5ph-qnpvd,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,56
936,M2760983967,D00001015,2022/1/24 18:52,2022/1/24 0:00,S,3hd2l-kq0gw-ye85p-uldta-ador9,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,114
937,M2733406253,D00001026,2022/1/25 8:35,2022/1/25 0:00,S,o0pqi-2amd3-8wdnq-eb81n-tgjbq,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,103
938,M526132666,D00000581,2022/1/14 12:55,2022/1/14 0:00,S,12txh-2wki7-se6i2-5jjrk-02ena,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,69
939,M2546348243,D00000978,2022/1/23 19:46,2022/1/23 0:00,R,i5mtp-8c19m-jexvf-mmrt2-alcv7,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,67
940,M2791593332,D00000495,2022/1/12 10:57,2022/1/12 0:00,S,4lgzl-t73nj-03e85-3i9mo-nonvo,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,135
941,M57852052,D00000563,2022/1/13 21:13,2022/1/13 0:00,R,3g094-wxydn-hp0or-tzkjc-ooefh,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,98
942,M475969810,D00001078,2022/1/26 7:35,2022/1/26 0:00,R,1ftlg-qynxt-q616a-k4q3o-n1419,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,118
943,M299060802,D00000409,2022/1/10 14:36,2022/1/10 0:00,R,h76p2-h6ufb-84cpg-ghye0-4d50o,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,94
944,M2787463547,D00001061,2022/1/25 18:21,2022/1/25 0:00,S,8gbyd-lcwnn-aj9vw-ddmaq-agvkr,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,93
945,M402587210,D00000686,2022/1/16 16:17,2022/1/16 0:00,S,oajou-yrkdt-sl1dt-uqc2h-5bl6n,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,94
946,M337594056,D00001085,2022/1/26 11:05,2022/1/26 0:00,S,41m9f-q35uq-iw68f-16cr7-etvyr,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,79
947,M2238080842,D00000002,2021/12/4 21:37,2021/12/4 0:00,R,kf73k-9xw1j-gol9c-gc856-81nez,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,121
948,M3271276861,D00001001,2022/1/24 14:30,2022/1/24 0:00,S,o1zi8-klcwp-ms6mc-zlszd-uh7wm,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,119
949,M3037584278,D00000985,2022/1/24 1:29,2022/1/24 0:00,S,pq1bo-0ki38-2h2si-y2mn6-yfab7,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,96
950,M145524532,D00000640,2022/1/15 13:46,2022/1/15 0:00,R,7ehht-3eksf-61ho9-sozzp-taowe,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,83
951,M435605168,D00000321,2022/1/8 15:01,2022/1/8 0:00,S,1l1lr-ibvpg-w5zxp-62rxy-986ex,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,69
952,M2711953310,D00000895,2022/1/21 13:32,2022/1/21 0:00,S,ddnjt-jad07-iofhc-g8g7q-4x3pp,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,61
953,M580352324,D00000261,2022/1/6 21:18,2022/1/6 0:00,R,m7g3z-3etlr-nzk7w-0tc7l-m0n0c,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,63
954,M153480578,D00000448,2022/1/11 12:17,2022/1/11 0:00,R,uonkb-hcmy7-xsbn6-c1gni-8hrja,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,123
955,M135732264,D00001079,2022/1/26 8:26,2022/1/26 0:00,S,end0l-2ypxw-rat6j-qnrw8-qt8fb,TAO,YNJ,青岛,延吉,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,92
